GEOID1,GEOID2,Subset,County,State,Continent,variable,estimate,moe,year,Tag
41051,49035,,Salt Lake County, Utah,,MOVEDNET,34,220,2010,OOS
41051,04015,,Mohave County, Arizona,,MOVEDOUT,34,55,2015,OOS
41051,12086,,Miami-Dade County, Florida,,MOVEDIN,34,57,2015,OOS
41051,2501330840,Holyoke city, Hampden County, Massachusetts,,MOVEDOUT,34,54,2015,OOS
41051,25013,,Hampden County, Massachusetts,,MOVEDOUT,34,54,2015,OOS
41051,30043,,Jefferson County, Montana,,MOVEDIN,34,53,2015,OOS
41051,30043,,Jefferson County, Montana,,MOVEDNET,34,53,2015,OOS
41051,3611950617,New Rochelle city, Westchester County, New York,,MOVEDOUT,34,47,2015,OOS
41051,42091,,Montgomery County, Pennsylvania,,MOVEDOUT,34,43,2015,OOS
41051,06041,,Marin County, California,,MOVEDNET,34,59,2018,OOS
41051,08005,,Arapahoe County, Colorado,,MOVEDIN,34,30,2018,OOS
41051,2302703950,Belfast city, Waldo County, Maine,,MOVEDOUT,34,54,2018,OOS
41051,23027,,Waldo County, Maine,,MOVEDOUT,34,54,2018,OOS
41051,29095,,Jackson County, Missouri,,MOVEDIN,34,55,2018,OOS
41051,48471,,Walker County, Texas,,MOVEDIN,34,56,2018,OOS
41051,48471,,Walker County, Texas,,MOVEDNET,34,56,2018,OOS
41051,51510,,Alexandria city, Virginia,,MOVEDOUT,34,44,2018,OOS
41051,51035,,Carroll County, Virginia,,MOVEDOUT,34,55,2018,OOS
41051,04021,,Pinal County, Arizona,,MOVEDNET,33,109,2010,OOS
41051,0900907310,Branford town, New Haven County, Connecticut,,MOVEDIN,33,36,2010,OOS
41051,0900907310,Branford town, New Haven County, Connecticut,,MOVEDNET,33,36,2010,OOS
41051,09001,,Fairfield County, Connecticut,,MOVEDIN,33,32,2010,OOS
41051,17097,,Lake County, Illinois,,MOVEDOUT,33,57,2010,OOS
41051,2705343000,Minneapolis city, Hennepin County, Minnesota,,MOVEDNET,33,127,2010,OOS
41051,31043,,Dakota County, Nebraska,,MOVEDIN,33,52,2010,OOS
41051,31043,,Dakota County, Nebraska,,MOVEDNET,33,52,2010,OOS
41051,35045,,San Juan County, New Mexico,,MOVEDIN,33,50,2010,OOS
41051,35045,,San Juan County, New Mexico,,MOVEDNET,33,50,2010,OOS
41051,41061,,Union County, Oregon,,MOVEDOUT,33,37,2010,IS
41051,4202977344,Tredyffrin township, Chester County, Pennsylvania,,MOVEDOUT,33,51,2010,OOS
41051,4208703040,Armagh township, Mifflin County, Pennsylvania,,MOVEDIN,33,43,2010,OOS
41051,4208703040,Armagh township, Mifflin County, Pennsylvania,,MOVEDNET,33,43,2010,OOS
41051,42029,,Chester County, Pennsylvania,,MOVEDOUT,33,51,2010,OOS
41051,42087,,Mifflin County, Pennsylvania,,MOVEDIN,33,43,2010,OOS
41051,42087,,Mifflin County, Pennsylvania,,MOVEDNET,33,43,2010,OOS
41051,53039,,Klickitat County, Washington,,MOVEDOUT,33,32,2010,OOS
41051,02110,,Juneau City and Borough, Alaska,,MOVEDOUT,33,26,2015,OOS
41051,04003,,Cochise County, Arizona,,MOVEDIN,33,37,2015,OOS
41051,04003,,Cochise County, Arizona,,MOVEDNET,33,37,2015,OOS
41051,05007,,Benton County, Arkansas,,MOVEDIN,33,52,2015,OOS
41051,05007,,Benton County, Arkansas,,MOVEDNET,33,52,2015,OOS
41051,08001,,Adams County, Colorado,,MOVEDIN,33,32,2015,OOS
41051,24027,,Howard County, Maryland,,MOVEDIN,33,57,2015,OOS
41051,2705343000,Minneapolis city, Hennepin County, Minnesota,,MOVEDNET,33,63,2015,OOS
41051,32031,,Washoe County, Nevada,,MOVEDOUT,33,29,2015,OOS
41051,3301539780,Kensington town, Rockingham County, New Hampshire,,MOVEDIN,33,49,2015,OOS
41051,3301539780,Kensington town, Rockingham County, New Hampshire,,MOVEDNET,33,49,2015,OOS
41051,35045,,San Juan County, New Mexico,,MOVEDIN,33,54,2015,OOS
41051,35045,,San Juan County, New Mexico,,MOVEDNET,33,54,2015,OOS
41051,5002507900,Brattleboro town, Windham County, Vermont,,MOVEDIN,33,53,2015,OOS
41051,5002507900,Brattleboro town, Windham County, Vermont,,MOVEDNET,33,53,2015,OOS
41051,50025,,Windham County, Vermont,,MOVEDIN,33,53,2015,OOS
41051,50025,,Windham County, Vermont,,MOVEDNET,33,53,2015,OOS
41051,16065,,Madison County, Idaho,,MOVEDIN,33,36,2018,OOS
41051,2616322000,Detroit city, Wayne County, Michigan,,MOVEDIN,33,39,2018,OOS
41051,2616322000,Detroit city, Wayne County, Michigan,,MOVEDNET,33,39,2018,OOS
41051,41007,,Clatsop County, Oregon,,MOVEDNET,33,152,2018,IS
41051,41013,,Crook County, Oregon,,MOVEDOUT,33,33,2018,IS
41051,46103,,Pennington County, South Dakota,,MOVEDIN,33,39,2018,OOS
41051,04005,,Coconino County, Arizona,,MOVEDNET,32,99,2010,OOS
41051,06053,,Monterey County, California,,MOVEDIN,32,37,2010,OOS
41051,23005,,Cumberland County, Maine,,MOVEDIN,32,36,2010,OOS
41051,2609716060,Clark township, Mackinac County, Michigan,,MOVEDIN,32,51,2010,OOS
41051,2609716060,Clark township, Mackinac County, Michigan,,MOVEDNET,32,51,2010,OOS
41051,26097,,Mackinac County, Michigan,,MOVEDIN,32,51,2010,OOS
41051,26097,,Mackinac County, Michigan,,MOVEDNET,32,51,2010,OOS
41051,30029,,Flathead County, Montana,,MOVEDIN,32,35,2010,OOS
41051,34021,,Mercer County, New Jersey,,MOVEDOUT,32,43,2010,OOS
41051,3608755211,Orangetown town, Rockland County, New York,,MOVEDOUT,32,52,2010,OOS
41051,36087,,Rockland County, New York,,MOVEDOUT,32,52,2010,OOS
41051,40109,,Oklahoma County, Oklahoma,,MOVEDOUT,32,31,2010,OOS
41051,41013,,Crook County, Oregon,,MOVEDOUT,32,32,2010,IS
41051,48121,,Denton County, Texas,,MOVEDIN,32,51,2010,OOS
41051,49049,,Utah County, Utah,,MOVEDIN,32,30,2010,OOS
41051,5001570525,Stowe town, Lamoille County, Vermont,,MOVEDOUT,32,52,2010,OOS
41051,50015,,Lamoille County, Vermont,,MOVEDOUT,32,52,2010,OOS
41051,05085,,Lonoke County, Arkansas,,MOVEDOUT,32,51,2015,OOS
41051,05145,,White County, Arkansas,,MOVEDIN,32,52,2015,OOS
41051,06015,,Del Norte County, California,,MOVEDIN,32,45,2015,OOS
41051,06015,,Del Norte County, California,,MOVEDNET,32,45,2015,OOS
41051,06053,,Monterey County, California,,MOVEDNET,32,67,2015,OOS
41051,17161,,Rock Island County, Illinois,,MOVEDIN,32,52,2015,OOS
41051,17161,,Rock Island County, Illinois,,MOVEDNET,32,52,2015,OOS
41051,2710954880,Rochester city, Olmsted County, Minnesota,,MOVEDOUT,32,37,2015,OOS
41051,2712358000,St. Paul city, Ramsey County, Minnesota,,MOVEDOUT,32,27,2015,OOS
41051,27109,,Olmsted County, Minnesota,,MOVEDOUT,32,37,2015,OOS
41051,39099,,Mahoning County, Ohio,,MOVEDIN,32,45,2015,OOS
41051,39099,,Mahoning County, Ohio,,MOVEDNET,32,45,2015,OOS
41051,4204533144,Haverford township, Delaware County, Pennsylvania,,MOVEDIN,32,48,2015,OOS
41051,4204533144,Haverford township, Delaware County, Pennsylvania,,MOVEDNET,32,48,2015,OOS
41051,42045,,Delaware County, Pennsylvania,,MOVEDIN,32,48,2015,OOS
41051,42045,,Delaware County, Pennsylvania,,MOVEDNET,32,48,2015,OOS
41051,47093,,Knox County, Tennessee,,MOVEDOUT,32,37,2015,OOS
41051,48339,,Montgomery County, Texas,,MOVEDIN,32,38,2015,OOS
41051,48339,,Montgomery County, Texas,,MOVEDNET,32,38,2015,OOS
41051,53025,,Grant County, Washington,,MOVEDIN,32,43,2015,OOS
41051,54061,,Monongalia County, West Virginia,,MOVEDIN,32,50,2015,OOS
41051,06061,,Placer County, California,,MOVEDIN,32,33,2018,OOS
41051,06077,,San Joaquin County, California,,MOVEDIN,32,32,2018,OOS
41051,08041,,El Paso County, Colorado,,MOVEDIN,32,49,2018,OOS
41051,16039,,Elmore County, Idaho,,MOVEDIN,32,50,2018,OOS
41051,22057,,Lafourche Parish, Louisiana,,MOVEDIN,32,42,2018,OOS
41051,22057,,Lafourche Parish, Louisiana,,MOVEDNET,32,42,2018,OOS
41051,2605580340,Traverse City city, Grand Traverse County, Michigan,,MOVEDIN,32,39,2018,OOS
41051,2605580340,Traverse City city, Grand Traverse County, Michigan,,MOVEDNET,32,39,2018,OOS
41051,26055,,Grand Traverse County, Michigan,,MOVEDIN,32,39,2018,OOS
41051,26055,,Grand Traverse County, Michigan,,MOVEDNET,32,39,2018,OOS
41051,27137,,St. Louis County, Minnesota,,MOVEDOUT,32,43,2018,OOS
41051,36103,,Suffolk County, New York,,MOVEDNET,32,47,2018,OOS
41051,39083,,Knox County, Ohio,,MOVEDOUT,32,31,2018,OOS
41051,41061,,Union County, Oregon,,MOVEDIN,32,48,2018,IS
41051,48339,,Montgomery County, Texas,,MOVEDOUT,32,48,2018,OOS
41051,51680,,Lynchburg city, Virginia,,MOVEDOUT,32,27,2018,OOS
41051,04021,,Pinal County, Arizona,,MOVEDOUT,31,31,2010,OOS
41051,08113,,San Miguel County, Colorado,,MOVEDIN,31,49,2010,OOS
41051,08113,,San Miguel County, Colorado,,MOVEDNET,31,49,2010,OOS
41051,12087,,Monroe County, Florida,,MOVEDIN,31,52,2010,OOS
41051,12087,,Monroe County, Florida,,MOVEDNET,31,52,2010,OOS
41051,13067,,Cobb County, Georgia,,MOVEDIN,31,32,2010,OOS
41051,13067,,Cobb County, Georgia,,MOVEDNET,31,32,2010,OOS
41051,20145,,Pawnee County, Kansas,,MOVEDOUT,31,45,2010,OOS
41051,29189,,St. Louis County, Missouri,,MOVEDIN,31,50,2010,OOS
41051,4209173088,Springfield township, Montgomery County, Pennsylvania,,MOVEDIN,31,35,2010,OOS
41051,4209173088,Springfield township, Montgomery County, Pennsylvania,,MOVEDNET,31,35,2010,OOS
41051,48309,,McLennan County, Texas,,MOVEDIN,31,49,2010,OOS
41051,48309,,McLennan County, Texas,,MOVEDNET,31,49,2010,OOS
41051,5000764300,Shelburne town, Chittenden County, Vermont,,MOVEDIN,31,52,2010,OOS
41051,5000764300,Shelburne town, Chittenden County, Vermont,,MOVEDNET,31,52,2010,OOS
41051,06055,,Napa County, California,,MOVEDOUT,31,26,2015,OOS
41051,12127,,Volusia County, Florida,,MOVEDIN,31,53,2015,OOS
41051,12127,,Volusia County, Florida,,MOVEDNET,31,53,2015,OOS
41051,3401347500,Montclair township, Essex County, New Jersey,,MOVEDIN,31,31,2015,OOS
41051,37119,,Mecklenburg County, North Carolina,,MOVEDNET,31,85,2015,OOS
41051,39035,,Cuyahoga County, Ohio,,MOVEDOUT,31,38,2015,OOS
41051,39153,,Summit County, Ohio,,MOVEDIN,31,35,2015,OOS
41051,39153,,Summit County, Ohio,,MOVEDNET,31,35,2015,OOS
41051,41031,,Jefferson County, Oregon,,MOVEDIN,31,36,2015,IS
41051,4211931480,Gregg township, Union County, Pennsylvania,,MOVEDOUT,31,29,2015,OOS
41051,42119,,Union County, Pennsylvania,,MOVEDOUT,31,29,2015,OOS
41051,45019,,Charleston County, South Carolina,,MOVEDIN,31,31,2015,OOS
41051,48121,,Denton County, Texas,,MOVEDIN,31,44,2015,OOS
41051,06053,,Monterey County, California,,MOVEDOUT,31,38,2018,OOS
41051,16065,,Madison County, Idaho,,MOVEDNET,31,35,2018,OOS
41051,22051,,Jefferson Parish, Louisiana,,MOVEDOUT,31,38,2018,OOS
41051,24027,,Howard County, Maryland,,MOVEDIN,31,48,2018,OOS
41051,24027,,Howard County, Maryland,,MOVEDNET,31,48,2018,OOS
41051,4207167568,Salisbury township, Lancaster County, Pennsylvania,,MOVEDIN,31,50,2018,OOS
41051,4207167568,Salisbury township, Lancaster County, Pennsylvania,,MOVEDNET,31,50,2018,OOS
41051,46099,,Minnehaha County, South Dakota,,MOVEDIN,31,37,2018,OOS
41051,46099,,Minnehaha County, South Dakota,,MOVEDNET,31,37,2018,OOS
41051,48121,,Denton County, Texas,,MOVEDIN,31,47,2018,OOS
41051,48423,,Smith County, Texas,,MOVEDIN,31,50,2018,OOS
41051,48423,,Smith County, Texas,,MOVEDNET,31,50,2018,OOS
41051,53027,,Grays Harbor County, Washington,,MOVEDOUT,31,37,2018,OOS
41051,55025,,Dane County, Wisconsin,,MOVEDIN,31,30,2018,OOS
41051,01079,,Lawrence County, Alabama,,MOVEDIN,30,36,2010,OOS
41051,01079,,Lawrence County, Alabama,,MOVEDNET,30,36,2010,OOS
41051,0901152350,New London town, New London County, Connecticut,,MOVEDIN,30,50,2010,OOS
41051,0901152350,New London town, New London County, Connecticut,,MOVEDNET,30,50,2010,OOS
41051,09003,,Hartford County, Connecticut,,MOVEDIN,30,32,2010,OOS
41051,09011,,New London County, Connecticut,,MOVEDIN,30,50,2010,OOS
41051,09011,,New London County, Connecticut,,MOVEDNET,30,50,2010,OOS
41051,13215,,Muscogee County, Georgia,,MOVEDOUT,30,35,2010,OOS
41051,22033,,East Baton Rouge Parish, Louisiana,,MOVEDIN,30,45,2010,OOS
41051,2612509110,Bloomfield charter township, Oakland County, Michigan,,MOVEDOUT,30,45,2010,OOS
41051,32031,,Washoe County, Nevada,,MOVEDNET,30,79,2010,OOS
41051,53029,,Island County, Washington,,MOVEDIN,30,34,2010,OOS
41051,04025,,Yavapai County, Arizona,,MOVEDIN,30,26,2015,OOS
41051,06095,,Solano County, California,,MOVEDOUT,30,41,2015,OOS
41051,06113,,Yolo County, California,,MOVEDOUT,30,37,2015,OOS
41051,08123,,Weld County, Colorado,,MOVEDOUT,30,35,2015,OOS
41051,16039,,Elmore County, Idaho,,MOVEDOUT,30,35,2015,OOS
41051,20009,,Barton County, Kansas,,MOVEDIN,30,46,2015,OOS
41051,20009,,Barton County, Kansas,,MOVEDNET,30,46,2015,OOS
41051,3301562900,Portsmouth city, Rockingham County, New Hampshire,,MOVEDOUT,30,47,2015,OOS
41051,33015,,Rockingham County, New Hampshire,,MOVEDOUT,30,47,2015,OOS
41051,41049,,Morrow County, Oregon,,MOVEDOUT,30,23,2015,IS
41051,48213,,Henderson County, Texas,,MOVEDIN,30,49,2015,OOS
41051,48213,,Henderson County, Texas,,MOVEDNET,30,49,2015,OOS
41051,49005,,Cache County, Utah,,MOVEDIN,30,49,2015,OOS
41051,49005,,Cache County, Utah,,MOVEDNET,30,49,2015,OOS
41051,53037,,Kittitas County, Washington,,MOVEDOUT,30,33,2015,OOS
41051,5509777200,Stevens Point city, Portage County, Wisconsin,,MOVEDIN,30,45,2015,OOS
41051,5509777200,Stevens Point city, Portage County, Wisconsin,,MOVEDNET,30,45,2015,OOS
41051,55079,,Milwaukee County, Wisconsin,,MOVEDNET,30,60,2015,OOS
41051,02090,,Fairbanks North Star Borough, Alaska,,MOVEDOUT,30,36,2018,OOS
41051,12035,,Flagler County, Florida,,MOVEDIN,30,35,2018,OOS
41051,12035,,Flagler County, Florida,,MOVEDNET,30,35,2018,OOS
41051,20091,,Johnson County, Kansas,,MOVEDIN,30,25,2018,OOS
41051,2300510180,Cape Elizabeth town, Cumberland County, Maine,,MOVEDIN,30,51,2018,OOS
41051,2300510180,Cape Elizabeth town, Cumberland County, Maine,,MOVEDNET,30,51,2018,OOS
41051,26081,,Kent County, Michigan,,MOVEDIN,30,40,2018,OOS
41051,26099,,Macomb County, Michigan,,MOVEDOUT,30,25,2018,OOS
41051,37081,,Guilford County, North Carolina,,MOVEDIN,30,50,2018,OOS
41051,06109,,Tuolumne County, California,,MOVEDIN,29,33,2010,OOS
41051,06109,,Tuolumne County, California,,MOVEDNET,29,33,2010,OOS
41051,17019,,Champaign County, Illinois,,MOVEDOUT,29,46,2010,OOS
41051,18005,,Bartholomew County, Indiana,,MOVEDIN,29,33,2010,OOS
41051,18005,,Bartholomew County, Indiana,,MOVEDNET,29,33,2010,OOS
41051,19117,,Lucas County, Iowa,,MOVEDOUT,29,44,2010,OOS
41051,2610351900,Marquette city, Marquette County, Michigan,,MOVEDOUT,29,46,2010,OOS
41051,26103,,Marquette County, Michigan,,MOVEDOUT,29,46,2010,OOS
41051,2711913870,Crookston city, Polk County, Minnesota,,MOVEDIN,29,48,2010,OOS
41051,2711913870,Crookston city, Polk County, Minnesota,,MOVEDNET,29,48,2010,OOS
41051,27119,,Polk County, Minnesota,,MOVEDIN,29,48,2010,OOS
41051,27119,,Polk County, Minnesota,,MOVEDNET,29,48,2010,OOS
41051,4200303320,Aspinwall borough, Allegheny County, Pennsylvania,,MOVEDIN,29,47,2010,OOS
41051,4200303320,Aspinwall borough, Allegheny County, Pennsylvania,,MOVEDNET,29,47,2010,OOS
41051,45091,,York County, South Carolina,,MOVEDIN,29,45,2010,OOS
41051,45091,,York County, South Carolina,,MOVEDNET,29,45,2010,OOS
41051,47157,,Shelby County, Tennessee,,MOVEDIN,29,35,2010,OOS
41051,48439,,Tarrant County, Texas,,MOVEDNET,29,366,2010,OOS
41051,05131,,Sebastian County, Arkansas,,MOVEDIN,29,42,2015,OOS
41051,05131,,Sebastian County, Arkansas,,MOVEDNET,29,42,2015,OOS
41051,06061,,Placer County, California,,MOVEDIN,29,31,2015,OOS
41051,12035,,Flagler County, Florida,,MOVEDIN,29,33,2015,OOS
41051,12035,,Flagler County, Florida,,MOVEDNET,29,33,2015,OOS
41051,12103,,Pinellas County, Florida,,MOVEDIN,29,33,2015,OOS
41051,15009,,Maui County, Hawaii,,MOVEDOUT,29,48,2015,OOS
41051,21093,,Hardin County, Kentucky,,MOVEDIN,29,46,2015,OOS
41051,21093,,Hardin County, Kentucky,,MOVEDNET,29,46,2015,OOS
41051,24510,,Baltimore city, Maryland,,MOVEDNET,29,64,2015,OOS
41051,24031,,Montgomery County, Maryland,,MOVEDNET,29,83,2015,OOS
41051,2501773440,Watertown Town city, Middlesex County, Massachusetts,,MOVEDIN,29,25,2015,OOS
41051,2501773440,Watertown Town city, Middlesex County, Massachusetts,,MOVEDNET,29,25,2015,OOS
41051,26121,,Muskegon County, Michigan,,MOVEDIN,29,45,2015,OOS
41051,30063,,Missoula County, Montana,,MOVEDIN,29,33,2015,OOS
41051,37127,,Nash County, North Carolina,,MOVEDIN,29,44,2015,OOS
41051,37127,,Nash County, North Carolina,,MOVEDNET,29,44,2015,OOS
41051,4202732792,Harris township, Centre County, Pennsylvania,,MOVEDIN,29,41,2015,OOS
41051,4202732792,Harris township, Centre County, Pennsylvania,,MOVEDNET,29,41,2015,OOS
41051,42027,,Centre County, Pennsylvania,,MOVEDIN,29,41,2015,OOS
41051,42027,,Centre County, Pennsylvania,,MOVEDNET,29,41,2015,OOS
41051,5509736350,Hull town, Portage County, Wisconsin,,MOVEDIN,29,45,2015,OOS
41051,5509736350,Hull town, Portage County, Wisconsin,,MOVEDNET,29,45,2015,OOS
41051,02122,,Kenai Peninsula Borough, Alaska,,MOVEDOUT,29,32,2018,OOS
41051,04015,,Mohave County, Arizona,,MOVEDOUT,29,43,2018,OOS
41051,08077,,Mesa County, Colorado,,MOVEDIN,29,47,2018,OOS
41051,08077,,Mesa County, Colorado,,MOVEDNET,29,47,2018,OOS
41051,2616103000,Ann Arbor city, Washtenaw County, Michigan,,MOVEDIN,29,35,2018,OOS
41051,26161,,Washtenaw County, Michigan,,MOVEDIN,29,35,2018,OOS
41051,29165,,Platte County, Missouri,,MOVEDIN,29,35,2018,OOS
41051,29165,,Platte County, Missouri,,MOVEDNET,29,35,2018,OOS
41051,48245,,Jefferson County, Texas,,MOVEDIN,29,35,2018,OOS
41051,48245,,Jefferson County, Texas,,MOVEDNET,29,35,2018,OOS
41051,49053,,Washington County, Utah,,MOVEDIN,29,33,2018,OOS
41051,49053,,Washington County, Utah,,MOVEDNET,29,33,2018,OOS
41051,53045,,Mason County, Washington,,MOVEDOUT,29,32,2018,OOS
41051,08035,,Douglas County, Colorado,,MOVEDIN,28,45,2010,OOS
41051,18003,,Allen County, Indiana,,MOVEDIN,28,44,2010,OOS
41051,18003,,Allen County, Indiana,,MOVEDNET,28,44,2010,OOS
41051,26125,,Oakland County, Michigan,,MOVEDIN,28,27,2010,OOS
41051,2705318116,Eden Prairie city, Hennepin County, Minnesota,,MOVEDOUT,28,46,2010,OOS
41051,47165,,Sumner County, Tennessee,,MOVEDOUT,28,44,2010,OOS
41051,48215,,Hidalgo County, Texas,,MOVEDOUT,28,48,2010,OOS
41051,5000304825,Bennington town, Bennington County, Vermont,,MOVEDIN,28,44,2010,OOS
41051,5000304825,Bennington town, Bennington County, Vermont,,MOVEDNET,28,44,2010,OOS
41051,50003,,Bennington County, Vermont,,MOVEDIN,28,44,2010,OOS
41051,50003,,Bennington County, Vermont,,MOVEDNET,28,44,2010,OOS
41051,51810,,Virginia Beach city, Virginia,,MOVEDIN,28,44,2010,OOS
41051,12069,,Lake County, Florida,,MOVEDIN,28,41,2015,OOS
41051,12069,,Lake County, Florida,,MOVEDNET,28,41,2015,OOS
41051,12103,,Pinellas County, Florida,,MOVEDOUT,28,37,2015,OOS
41051,18057,,Hamilton County, Indiana,,MOVEDIN,28,42,2015,OOS
41051,18057,,Hamilton County, Indiana,,MOVEDNET,28,42,2015,OOS
41051,18063,,Hendricks County, Indiana,,MOVEDIN,28,46,2015,OOS
41051,18063,,Hendricks County, Indiana,,MOVEDNET,28,46,2015,OOS
41051,24510,,Baltimore city, Maryland,,MOVEDOUT,28,43,2015,OOS
41051,26163,,Wayne County, Michigan,,MOVEDOUT,28,33,2015,OOS
41051,3400353850,Oakland borough, Bergen County, New Jersey,,MOVEDIN,28,35,2015,OOS
41051,3400353850,Oakland borough, Bergen County, New Jersey,,MOVEDNET,28,35,2015,OOS
41051,3600508510,Bronx borough, Bronx County, New York,,MOVEDOUT,28,43,2015,OOS
41051,3608365013,Sand Lake town, Rensselaer County, New York,,MOVEDOUT,28,45,2015,OOS
41051,36005,,Bronx County, New York,,MOVEDOUT,28,43,2015,OOS
41051,36083,,Rensselaer County, New York,,MOVEDOUT,28,45,2015,OOS
41051,4211747080,Mansfield borough, Tioga County, Pennsylvania,,MOVEDIN,28,43,2015,OOS
41051,4211747080,Mansfield borough, Tioga County, Pennsylvania,,MOVEDNET,28,43,2015,OOS
41051,42117,,Tioga County, Pennsylvania,,MOVEDIN,28,43,2015,OOS
41051,42117,,Tioga County, Pennsylvania,,MOVEDNET,28,43,2015,OOS
41051,18081,,Johnson County, Indiana,,MOVEDIN,28,41,2018,OOS
41051,18081,,Johnson County, Indiana,,MOVEDNET,28,41,2018,OOS
41051,20091,,Johnson County, Kansas,,MOVEDOUT,28,42,2018,OOS
41051,2501773440,Watertown Town city, Middlesex County, Massachusetts,,MOVEDIN,28,28,2018,OOS
41051,2501773440,Watertown Town city, Middlesex County, Massachusetts,,MOVEDNET,28,28,2018,OOS
41051,30105,,Valley County, Montana,,MOVEDOUT,28,43,2018,OOS
41051,3400355950,Paramus borough, Bergen County, New Jersey,,MOVEDOUT,28,44,2018,OOS
41051,34003,,Bergen County, New Jersey,,MOVEDOUT,28,44,2018,OOS
41051,3602761357,Rhinebeck town, Dutchess County, New York,,MOVEDNET,28,48,2018,OOS
41051,4207772632,South Whitehall township, Lehigh County, Pennsylvania,,MOVEDIN,28,50,2018,OOS
41051,4207772632,South Whitehall township, Lehigh County, Pennsylvania,,MOVEDNET,28,50,2018,OOS
41051,4211747080,Mansfield borough, Tioga County, Pennsylvania,,MOVEDIN,28,45,2018,OOS
41051,4211747080,Mansfield borough, Tioga County, Pennsylvania,,MOVEDNET,28,45,2018,OOS
41051,42011,,Berks County, Pennsylvania,,MOVEDIN,28,30,2018,OOS
41051,42011,,Berks County, Pennsylvania,,MOVEDNET,28,30,2018,OOS
41051,42077,,Lehigh County, Pennsylvania,,MOVEDIN,28,50,2018,OOS
41051,42077,,Lehigh County, Pennsylvania,,MOVEDNET,28,50,2018,OOS
41051,42117,,Tioga County, Pennsylvania,,MOVEDIN,28,45,2018,OOS
41051,42117,,Tioga County, Pennsylvania,,MOVEDNET,28,45,2018,OOS
41051,72127,,San Juan Municipio, Puerto Rico,,MOVEDOUT,28,31,2018,UST
41051,53057,,Skagit County, Washington,,MOVEDOUT,28,22,2018,OOS
41051,56005,,Campbell County, Wyoming,,MOVEDIN,28,35,2018,OOS
41051,02220,,Sitka City and Borough, Alaska,,MOVEDIN,27,31,2010,OOS
41051,02220,,Sitka City and Borough, Alaska,,MOVEDNET,27,31,2010,OOS
41051,04017,,Navajo County, Arizona,,MOVEDIN,27,45,2010,OOS
